codigo,placa,linha,latitude,longitude,dataHora,velocidade,id_migracao_trajeto,sentido,trajeto,hodometro,direcao,ignicao
901008,,51,-22.948337,-43.391153,1737420879000,59.7,,ida,51 - T. DEODORO X T. RECREIO (PARADOR) [IDA],143525.8,124,1.0
901011,RIV8A74,22,-23.001023,-43.36547,1737420886000,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],152854.0,244,1.0
901018,,51,-22.965139,-43.391287,1737419522000,0.0,,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],124667.5,66,0.0
901012,,51,-22.964432,-43.391748,1737417528000,0.0,,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],127992.0, ,0.0
901014,,22,-23.00082,-43.36448,1737417255000,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],153126.0, ,0.0
901007,,22,-22.96519,-43.39172,1737416477000,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],146183.3,153,0.0
901009,,51,-23.00863,-43.439702,1737420698000,0.0,,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],108931.6,76,0.0
901013,,22,-22.965418,-43.391117,1737420889000,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],145856.6, ,1.0
901010,RJM8G30,52,-22.87432,-43.406716,1737420888000,59.8,,ida,52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA],159597.7,142,1.0
901015,,35,-22.922948,-43.373432,1737420881000,25.4,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],157065.5,67,1.0
901047,,51,-22.965799,-43.39137,1737419688000,0.0,,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],30047.8, ,0.0
901017,,53,-22.965375,-43.391592,1737411850000,0.0,,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],129117.6,263,0.0
901063,,35,-22.964179,-43.391745,1737167059000,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],222043.9, ,1.0
902319,,51,-22.849196,-43.397994,1737419524000,0.0,,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],5575.5, ,0.0
901006,RJA9F56,22,-22.965185,-43.391793,1737414169000,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],147963.1,155,0.0
901005,RJB8E53,51,-22.965424,-43.391127,1737420808000,0.0,,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],187264.9,271,0.0
901004,RJQ8J80,51,-22.919496,-43.396489,1737420856000,57.8,,ida,51 - T. DEODORO X T. RECREIO (PARADOR) [IDA],165427.0,185,1.0
902095,,46,-22.87633,-43.329674,1737418876000,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],89743.0, ,0.0
902375,,80,-22.848419,-43.396999,1737419250000,0.0,,ida,80 - PENHA X TIG (PARADOR) [IDA],28577.8,77,0.0
13409,KPY9733,10,-22.915786,-43.628365,1682554213000,0.0,,ida,10- SANTA CRUZ X ALVORADA ( EXPRESSO ),22420.5, ,
KXM6403 SAVEIRO,KXM6403,0,-23.000579,-43.363437,1737417922000,0.0,,,,18580.8, ,0.0
902090,,0,-22.876374,-43.329834,1737382169000,0.0,,,,88189.0, ,0.0
KRA7040 - GOL,KRA7040,0,-22.956978,-43.390483,1737390196000,0.0,,,,47770.5, ,0.0
902334,,60,-22.850043,-43.398163,1737375300000,0.0,,ida,60 - TERMINAL DEODORO X TIG (PARADOR) [IDA],51524.5,116,1.0
LSG7008 ACELLO INFRA,LSG7008,0,-22.964554,-43.391436,1737230583000,0.0,,,,49467.5, ,0.0
KXE9191 PKP,KXE9191,0,-22.971602,-43.400338,1737419967000,0.0,,,,8330.0, ,0.0
901057,,52,-23.001418,-43.365143,1737420753000,11.2,,volta,52 - T. ALVORADA X T. DEODORO (PARADOR) [VOLTA],200511.2,72,1.0
901003,RKM8C54,22,-23.006593,-43.313006,1737420891000,0.0,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],155873.4,269,1.0
902455,,31,-22.83925,-43.240485,1737419468000,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],56019.3, ,0.0
KWB9798 - APOIO VAN,KWB9798,0,-23.00081,-43.364893,1737419547000,0.0,,,,3442.3, ,0.0
901002,,22,-23.00101,-43.364761,1737420272000,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],132188.4, ,0.0
902313,,60,-22.852414,-43.247467,1737420879000,0.0,,volta,60 - TIG  X  TERMINAL DEODORO (PARADOR) [VOLTA],69308.7,359,1.0
902103,,40,-22.876865,-43.33008,1737417762000,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],95061.0, ,0.0
901001,RJD7J89,52,-22.965779,-43.391499,1737418821000,0.0,,ida,52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA],141546.5, ,0.0
901050,,35,-22.930477,-43.373249,1737420879000,34.5,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],160174.1,167,1.0
901077,,35,-22.964512,-43.391493,1737417423000,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],137905.1, ,0.0
903045,,17,-22.803912,-43.341275,1737419464000,0.0,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],70062.0, ,0.0
902119,,41,-22.876505,-43.329644,1737417773000,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],94082.5, ,0.0
901058,,51,-22.989748,-43.417813,1737420877000,0.0,,ida,51 - T. DEODORO X T. RECREIO (PARADOR) [IDA],205064.6,227,1.0
902105,,35,-22.876597,-43.329606,1737419016000,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],91889.7, ,0.0
901071,,52,-22.973257,-43.396871,1737420873000,56.9,,volta,52 - T. ALVORADA X T. DEODORO (PARADOR) [VOLTA],196205.8,270,1.0
903027,,38,-22.876922,-43.329616,1731344724000,0.0,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],177742.4, ,0.0
901066,,53,-22.964573,-43.392195,1737420294000,0.0,,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],185538.6, ,0.0
903026,,38,-22.876235,-43.329606,1737417697000,0.0,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],206694.4, ,0.0
903029,,42,-22.846093,-43.239545,1737420489000,47.5,,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],142154.6,45,1.0
902116,,43,-22.876425,-43.329809,1737417659000,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],97544.2, ,0.0
902115,,0,-22.876017,-43.329414,1725089581000,0.0,,,,54751.3, ,0.0
903028,,42,-22.85638,-43.327405,1737420894000,42.6,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],204039.1,261,1.0
901061,,51,-22.964565,-43.392222,1737376579000,0.0,,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],225806.0,356,0.0
903030,,38,-22.839724,-43.239676,1737420881000,0.0,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],0.0,135,1.0
903057,,17,-22.920533,-43.60797,1687766399000,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],12199.8, ,
901051,,35,-22.964668,-43.391569,1737418272000,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],144821.6, ,0.0
901064,,51,-22.964613,-43.391922,1737419062000,0.0,,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],214242.6,58,0.0
902107,,40,-22.87638,-43.33002,1737418345000,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],100057.0, ,0.0
901049,,51,-22.965028,-43.391622,1737419162000,0.0,,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],90717.6, ,0.0
901073,,51,-22.964512,-43.391613,1737419556000,0.0,,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],19897.5, ,0.0
901048,,35,-22.916944,-43.362406,1737420889000,54.4,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],164163.5,52,1.0
901065,,35,-22.87753,-43.33697,1737420885000,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],190477.9,305,1.0
903031,,42,-22.839811,-43.239446,1737420887000,1.7,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],150006.6,147,1.0
902092,,35,-22.897993,-43.352386,1737420894000,29.1,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],91421.5,213,1.0
903032,,42,-22.876464,-43.329617,1737419135000,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],131133.5, ,0.0
901075,,53,-22.964435,-43.391635,1737418235000,0.0,,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],218641.3, ,0.0
903055,,17,-22.907716,-43.563385,1737420893000,18.4,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],56872.8,79,1.0
902112,,41,-22.876411,-43.330326,1737386363000,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],92312.2, ,0.0
903037,,17,-22.920595,-43.607831,1737419766000,0.0,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],73577.5, ,0.0
903002,,42,-22.877886,-43.336281,1737420884000,0.0,,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],19373.8,30,1.0
901080,,52,-22.972165,-43.386856,1737420888000,0.0,,volta,52 - T. ALVORADA X T. DEODORO (PARADOR) [VOLTA],194317.8,308,1.0
902110,,43,-22.876413,-43.329946,1737392545000,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],90914.7, ,0.0
902114,,46,-22.872769,-43.336216,1737420887000,20.8,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],79099.7,354,1.0
902078,,40,-22.876992,-43.330214,1737420885000,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],94457.0, ,1.0
902111,,41,-22.876197,-43.329707,1737381688000,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],94564.2, ,0.0
902025,,46,-22.876689,-43.329877,1737420891000,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],86357.1, ,1.0
903054,,17,-22.934542,-43.665193,1737420888000,17.5,,ida,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [IDA],132490.4,217,1.0
903021,,38,-22.876103,-43.329665,1733324691000,0.0,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],156790.4, ,0.0
903056,,17,-22.919477,-43.607591,1737419019000,0.0,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],135158.6, ,0.0
903000,,38,-22.876229,-43.329339,1737418173000,0.0,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],153675.6, ,0.0
903058,,17,-22.925828,-43.650004,1737420891000,31.0,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],64370.9,27,1.0
901072,,51,-22.96439,-43.391782,1737418331000,0.0,,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],170666.4, ,0.0
902045,,40,-22.876856,-43.329837,1737420892000,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],108425.8, ,1.0
903008,,38,-22.876117,-43.329628,1737417364000,0.0,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],148339.1, ,0.0
903007,,42,-22.876502,-43.329665,1737373759000,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],180902.7,81,0.0
903004,,38,-22.876402,-43.329942,1737415272000,0.0,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],140426.0,289,0.0
903006,,42,-22.838868,-43.240334,1737420896000,27.2,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],154986.8,114,1.0
901046,,51,-22.965494,-43.391708,1737420879000,0.0,,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],42432.2,334,0.0
903005,,38,-22.851455,-43.310834,1737420888000,55.5,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],143859.9,244,1.0
903022,,38,-22.898371,-43.352644,1737420876000,0.0,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],203641.1,192,1.0
903035,,17,-22.901785,-43.5547,1737420895000,0.0,,ida,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [IDA],5679.3,252,1.0
901059,,51,-22.891101,-43.400545,1737420876000,59.1,,ida,51 - T. DEODORO X T. RECREIO (PARADOR) [IDA],213412.9,170,1.0
903003,,38,-22.87687,-43.329863,1737419953000,0.0,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],136063.1, ,0.0
901019,,46,-22.965363,-43.391653,1737413938000,0.4,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],157186.7,151,0.0
901020,,53,-22.965527,-43.391605,1737417649000,0.2,,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],128576.2,153,0.0
901021,,51,-22.853889,-43.383957,1737420883000,0.0,,ida,51 - T. DEODORO X T. RECREIO (PARADOR) [IDA],144781.7,113,1.0
901022,,51,-22.964524,-43.391927,1737418068000,0.0,,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],179317.8, ,0.0
901023,,51,-23.008529,-43.440359,1737420878000,0.0,,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],212431.3, ,1.0
901024,,53,-22.965041,-43.391175,1737420884000,0.0,,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],125597.2,28,1.0
901025,,22,-23.000994,-43.364969,1737420852000,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],164198.3,269,0.0
901026,,35,-22.964555,-43.392035,1737420443000,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],208479.0, ,0.0
901027,,22,-22.965659,-43.391556,1737420877000,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],181633.7, ,1.0
901028,,53,-22.965389,-43.391171,1737415326000,0.0,,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],142391.2,58,0.0
903001,,42,-22.848727,-43.265311,1737420882000,0.0,,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],157252.9,129,1.0
901029,,52,-22.965117,-43.391894,1737420562000,0.1,,ida,52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA],171466.1, ,0.0
901030,,51,-22.964718,-43.391558,1737176562000,0.0,,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],112785.3, ,0.0
901031,,35,-23.00072,-43.364932,1737420818000,0.0,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],161167.5,89,1.0
901032,,46,-22.965156,-43.39151,1737420570000,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],168819.7, ,0.0
901033,,35,-22.964494,-43.391623,1737419545000,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],161814.4, ,0.0
901034,,35,-22.973423,-43.367138,1737420880000,42.0,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],179744.4,270,1.0
901035,,35,-22.964579,-43.392356,1737418121000,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],165199.6, ,0.0
901036,,35,-22.973386,-43.380121,1737420894000,39.8,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],154787.5,90,1.0
901037,,35,-22.958825,-43.384032,1737420880000,30.1,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],150125.1,259,1.0
901038,,35,-23.001508,-43.367171,1737420808000,0.0,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],169185.4,91,1.0
901039,,35,-22.973489,-43.367636,1737420877000,59.4,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],159326.3,91,1.0
901040,,35,-22.877666,-43.336674,1737420881000,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],170094.6,300,1.0
901041,,51,-22.964641,-43.391701,1737417439000,0.0,,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],155100.8, ,0.0
901042,,35,-22.959877,-43.388151,1737420888000,22.1,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],157080.4,80,1.0
901043,,51,-22.965771,-43.391251,1737420891000,0.0,,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],136154.2, ,1.0
901054,,22,-22.878015,-43.336149,1737420871000,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],39179.1,343,1.0
903009,,42,-22.876843,-43.329672,1737420880000,5.1,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],195686.0,257,1.0
903010,,42,-22.87644,-43.329437,1737419166000,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],44718.5,75,0.0
903011,,42,-22.775447,-43.284362,1737419870000,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],203896.5, ,0.0
903012,,38,-22.851453,-43.310796,1737420888000,30.0,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],177343.0,63,1.0
903015,,14,-22.919117,-43.607229,1737420540000,0.0,,ida,14 - SANTA EUGÊNIA X TERMINAL RECREIO (EXPRESSO) [IDA],147042.8, ,0.0
903016,,38,-22.876406,-43.329527,1737373612000,0.0,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],196334.0,95,0.0
903017,,42,-22.87646,-43.32949,1737372493000,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],146192.0,114,0.0
903018,,38,-22.876935,-43.329395,1737420079000,0.0,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],97429.0, ,0.0
903019,,42,-22.876317,-43.329472,1737418888000,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],109039.5, ,0.0
903020,,38,-22.876306,-43.329623,1737419305000,0.0,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],73530.6, ,0.0
903023,,38,-22.84157,-43.276881,1737420888000,0.0,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],141424.3,246,1.0
903024,,67,-22.919983,-43.608504,1734678063000,0.0,,ida,67 - CAMPO GRANDE X TERMINAL DEODORO [IDA],123193.3, ,0.0
903025,,14,-22.91901,-43.607064,1737420047000,0.0,,ida,14 - SANTA EUGÊNIA X TERMINAL RECREIO (EXPRESSO) [IDA],74097.2, ,0.0
903013,,42,-22.876919,-43.330295,1737418936000,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],191779.5, ,0.0
903014,,38,-22.876432,-43.329456,1737420499000,0.0,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],216892.4, ,0.0
902097,,35,-22.876426,-43.330025,1737417268000,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],88777.0, ,0.0
901045,,52,-22.935356,-43.395455,1737420862000,48.4,,volta,52 - T. ALVORADA X T. DEODORO (PARADOR) [VOLTA],164108.2,350,1.0
901053,,52,-22.867129,-43.411005,1737420341000,48.5,,volta,52 - T. ALVORADA X T. DEODORO (PARADOR) [VOLTA],118268.6,62,1.0
901060,,51,-22.964562,-43.392165,1737420398000,0.0,,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],214246.1, ,0.0
903052,,17,-22.915872,-43.615853,1737420886000,7.7,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],81369.7,82,1.0
903060,,17,-22.919391,-43.607776,1737420788000,0.0,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],142243.0, ,0.0
903063,,17,-22.920653,-43.60809,1737418147000,0.0,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],129811.9, ,0.0
901000,,22,-22.964533,-43.391767,1737414751000,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],146989.5,354,0.0
902113,,41,-22.876425,-43.32956,1737417400000,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],82933.1, ,0.0
902118,,43,-22.876291,-43.329986,1737389215000,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],76332.8, ,0.0
902117,,35,-22.87692,-43.329421,1737420122000,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],94576.3, ,0.0
901052,,52,-22.886741,-43.400764,1737420893000,0.0,,volta,52 - T. ALVORADA X T. DEODORO (PARADOR) [VOLTA],169220.3,358,1.0
901056,,35,-22.964845,-43.391587,1737416458000,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],142631.0,69,0.0
902125,,10,-22.972399,-43.401544,1737418135000,0.0,,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],117050.7, ,0.0
901044,,52,-23.00104,-43.368066,1737420489000,22.5,,volta,52 - T. ALVORADA X T. DEODORO (PARADOR) [VOLTA],166703.5,316,1.0
903033,,38,-22.84069,-43.239793,1737420881000,20.5,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],79355.2,167,1.0
903034,,14,-22.919129,-43.607262,1737419931000,0.0,,ida,14 - SANTA EUGÊNIA X TERMINAL RECREIO (EXPRESSO) [IDA],22688.5,174,0.0
902049,,35,-22.854706,-43.25178,1737420883000,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],99286.9, ,1.0
902020,,40,-22.876845,-43.329783,1737420004000,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],119024.2, ,0.0
902022,,31,-22.876358,-43.330306,1737418158000,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],116137.3, ,0.0
901092,,35,-22.964416,-43.391778,1737418844000,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],118363.4, ,0.0
901093,,51,-22.965351,-43.391702,1737418867000,0.0,,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],199494.3,144,0.0
902023,,46,-22.854356,-43.25184,1737419097000,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],146249.4, ,0.0
902059,,46,-22.854301,-43.251812,1737419393000,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],164182.6,203,0.0
902056,,46,-22.839852,-43.239945,1737417661000,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],172477.1, ,0.0
901091,,52,-22.859832,-43.395643,1737420891000,57.9,,volta,52 - T. ALVORADA X T. DEODORO (PARADOR) [VOLTA],2565.9,62,1.0
901096,,51,-22.964493,-43.391555,1737417969000,0.0,,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],154555.1, ,0.0
901086,,51,-22.915425,-43.398102,1737420862000,17.9,,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],50844.3,322,1.0
902032,,35,-22.876377,-43.330109,1737418702000,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],135458.7, ,0.0
902024,,46,-22.854438,-43.25159,1737420884000,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],161886.6, ,1.0
901094,,35,-23.000962,-43.365055,1737416011000,0.0,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],159962.1,137,0.0
902027,,46,-22.839124,-43.240429,1737420393000,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],169020.4, ,0.0
902031,,0,-22.839248,-43.240473,1737420354000,0.0,,,,162670.5, ,0.0
902028,,46,-22.84135,-43.276125,1737420891000,0.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],158976.7, ,1.0
902029,,40,-22.876361,-43.330277,1737419496000,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],131848.0, ,0.0
902018,,50,-22.974758,-43.363872,1737420891000,39.1,,volta,50 - JARDIM OCEANICO X  T.  CENTRO OLIMPICO (PARADOR) [VOLTA],155880.9,25,1.0
902046,,46,-22.854806,-43.251864,1737420889000,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],145119.0, ,1.0
902010,,50,-23.000934,-43.365151,1737414786000,0.0,,ida,50 - T. CENTRO OLIMPICO X  JARDIM OCEANICO (PARADOR) [IDA],143951.8,134,0.0
902026,,46,-22.854355,-43.25167,1737414331000,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],134628.2, ,0.0
901089,,51,-22.974065,-43.404042,1737420893000,59.2,,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],200042.7,35,1.0
86850,,14,-23.008182,-43.442758,1683116573000,0.0,,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA,7855.3, ,
901062,,51,-22.964618,-43.391955,1737413868000,0.0,,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],232065.3,314,0.0
902033,,43,-22.839411,-43.240352,1737419839000,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],170989.5, ,0.0
902053,,46,-23.000787,-43.365169,1737420642000,0.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],155720.6, ,1.0
902035,,43,-22.839404,-43.240371,1737419388000,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],129359.3, ,0.0
E902000,,31,-22.854203,-43.251882,1737420269000,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],86545.9, ,0.0
901067,,52,-22.965233,-43.391145,1737420832000,0.0,,ida,52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA],16990.9,78,1.0
E902004,,38,-22.92202,-43.371377,1737420893000,44.2,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],150170.5,239,1.0
902062,,31,-22.839311,-43.240363,1737417743000,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],149124.6, ,0.0
902048,,31,-22.839739,-43.23996,1737417674000,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],140216.8, ,0.0
902058,,38,-22.854396,-43.251996,1737418915000,0.0,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],160947.6, ,0.0
902021,,46,-22.8547,-43.251904,1737418027000,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],123017.2, ,0.0
901068,,35,-22.883198,-43.342106,1737420883000,44.9,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],201377.9,31,1.0
902003,,38,-22.839988,-43.239318,1737420888000,0.0,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],148977.6,143,1.0
902102,,43,-22.876359,-43.330204,1737417686000,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],76274.7, ,0.0
